date,event,surprise_raw,surprise_z,SPY_T=0d,SPY_T+1d,SPY_T+2d,SPY_T+1w,EUR/USD_T=0d,EUR/USD_T+1d,EUR/USD_T+2d,EUR/USD_T+1w,TLT_T=0d,TLT_T+1d,TLT_T+2d,TLT_T+1w,VIX_T=0d,VIX_T+1d,VIX_T+2d,VIX_T+1w,pre_vix
2023-04-01,CPI,1.024000000000001,0.0,0.014094634102164319,0.003810580041571369,-0.0017587411350284592,0.000537217159491694,0.005626793311566241,-0.00929086175945886,0.0006984434953309014,0.0014196254860490039,0.01498108279579787,0.004702865820485101,0.009697770307827841,0.006399294254715462,-0.016824378923376935,-0.008021471644866794,0.01604273929523573,0.014438424566812585,18.700000762939453
2023-05-01,CPI,0.4889999999999759,0.0,-0.0010099401776588336,-0.011239008213736162,-0.018025813990448464,-0.00666623940705703,-0.0019159632229287125,-0.003784392172809497,0.0,0.0007052361783344604,-0.0288345688549257,0.02492004246696129,0.030640898552033315,0.0028121248618960606,0.019011419252944226,0.10572144098292033,0.14054727858238447,0.05597012579604821,16.079999923706055
2023-06-01,CPI,0.6800000000000068,0.0,0.009500919771020007,0.014461245014999052,0.012517029040653015,0.017329471543039144,-0.0035294963065128416,0.006133681714862826,0.0003210067842777565,0.0011457044220802288,0.003923693584230761,-0.010958420338430789,-0.012800759485790767,-0.010279681238489002,-0.12764776183701695,-0.06709260464245012,-0.05878594879993643,-0.12779553027157353,15.649999618530273
2023-07-01,CPI,0.5949999999999704,0.0,0.011800745351871547,0.0011506872100491075,-0.00033835378798083467,-0.008166339271466006,-0.004379772168849418,0.003632209849898495,0.004146975834846663,0.002080124044013863,0.01179475806989559,-0.005668953985110454,-0.015117431768134806,-0.033625040655422635,0.003692776283288886,-0.001471704013179372,0.04341428594285477,0.108903570685722,13.59000015258789
2023-08-01,CPI,1.4730000000000132,0.0,-0.002861457496622182,-0.013910850093086667,-0.01673682479032807,-0.016934035579532238,-0.002419488348771381,0.0009356727174658618,-0.004859167814939719,0.0005062084789811833,-0.016387447060512372,-0.010698592074695323,-0.03352328752712756,-0.014774365665398826,0.022010285268964494,0.15506100503167594,0.14285712329659941,0.14788222690684197,13.930000305175781
2023-09-01,CPI,1.1940000000000168,0.7403975826208042,0.0018651049890316546,-0.0043218347457775075,-0.011015318646707382,-0.006072706829665169,-0.008089840838697683,-0.0062929455470306025,-0.004576827581536765,-0.013489845871478143,-0.015578507731753847,-0.014021870580487896,-0.011597121036054338,-0.012229590672469526,-0.035372111498234333,0.07028266352709411,0.10389607645714002,0.05423988005123176,13.09000015258789
2023-10-01,CPI,0.4200000000000159,-1.0564540605289932,-0.0024270096431922867,-0.0003977366544111382,-0.013778508500032613,0.004818893570812843,0.005439666364406242,0.0002640956540915753,-0.007734842545945308,-0.0014976706537586342,0.00011282525315524125,-0.01674025250153662,-0.03789183741252734,-0.040945697280664585,0.010380640345549091,0.005136994876504623,0.12899544348358494,-0.003995416266852873,17.520000457763672
2023-11-01,CPI,0.4519999999999982,-0.8642051735877776,0.010664854115727464,0.019164288133438852,0.02846253855667922,0.03451943154114467,-0.003385352882468791,0.0007517134694974033,0.0037804280000252413,0.011059799927702089,0.021681946760438733,0.022796928353950766,0.02972989103862127,0.05240903185362408,-0.07001094780299506,-0.07172501076628716,-0.11618262562637519,-0.14344996500179372,16.8700008392334
2023-12-01,CPI,0.5929999999999609,-0.4719556388210274,0.00591589333491107,-0.005249363936772638,-0.005445443963959848,0.0023959105379917534,-0.007439218033148576,-0.00035931137422427376,-0.004985376913582058,-0.009173329924453771,0.018834280466104126,-0.003979015964291622,0.01742131099291052,0.016668597279683627,-0.02244581734833958,0.03562943825713944,0.01741886500675991,-0.022169416503096045,12.630000114440918
2024-01-01,CPI,0.9569999999999936,0.4750722227889549,-0.002894902470887953,-0.005596406341431513,-0.0137173504584249,-0.001493892646319041,-0.0011166791890979025,-0.001545452898675739,-0.01031807885529739,-0.01027473328456777,-0.009019847835549712,-0.005764906632612922,-0.0016182401608674376,-0.01658598985976069,-0.001603885913022304,0.060240964778317446,0.12771085758608863,0.0506024196058284,12.449999809265137
2024-02-01,CPI,1.2690000000000055,1.1892778803465875,0.013088158589899831,0.010527389725905853,0.006847942874764181,0.018642705440203987,-0.0036408998446917323,0.006546518613900387,-0.0022099782797830956,-0.0026077500955810915,0.01961574006719652,-0.022088791789998487,-0.04183643735433012,-0.04275241272269778,-0.03275263097802588,-0.0021613640290953115,-0.01512968562071452,-0.07853026971187424,13.880000114440918
2024-03-01,CPI,1.3780000000000427,1.3025331367697022,0.009388311206947596,-0.0010724008699941237,-0.011055845029872892,-0.0022033395710677013,-0.0031226566602047586,0.0034913358163061988,0.004646030733464065,0.013435878244448892,0.006231021089589434,-0.004022385157418983,0.010162000162593408,0.013337669157568394,-0.021641788814083178,0.028985516734729627,0.10297486016959109,0.12433258254211461,13.109999656677246
2024-04-01,CPI,0.6779999999999973,-0.493301756412379,-0.001739793294128235,-0.006358020206171755,-0.005266448224901442,-0.006587941099891166,-0.00016178799477860998,-0.005143150317636254,-0.0022398837147011765,0.003498168407135508,-0.01864104700003273,-0.005510696142289161,-0.005726724730310751,-0.01264178552635285,0.04919288073705462,0.07032967508978862,0.04981687356625717,0.11282051317880129,13.649999618530273
2024-05-01,CPI,0.1519999999999868,-1.6274264966591974,-0.0032471881788587965,0.009353415605142669,0.02186465806564569,0.0336563830539554,-0.004586615036051914,0.005157048926138216,0.006235979021772282,0.007869349992115339,0.007370970955496513,0.004291442647698874,0.014453797851317519,0.01840582487494699,-0.01661337262268487,-0.046133854600920766,-0.12345682454964606,-0.15529566536752556,15.390000343322754
2024-06-01,CPI,-0.13100000000002865,-1.9121325327186793,0.009108206775448316,0.0008154236490592538,0.0019342222558517317,0.012590770118394264,0.0031097347455194516,0.0016279400589763835,0.0066425719362585055,0.005447113621678701,0.006789626763289973,0.016174618448147625,0.028044806483887925,0.015065141753904958,-0.10711818674023646,0.014705849788028908,0.018575833568184243,-0.05417955148077128,12.920000076293945
2024-07-01,CPI,0.5250000000000341,-0.46738812639691274,0.002058222234098997,0.006729644591570975,0.011222380393246013,0.01921738051233964,0.002501303028704036,0.0001717860653850856,0.0012253776545083515,0.008455161338429986,-0.017258768067204767,0.007785652280045482,0.021021060696943716,0.027138345900149644,-0.01768483285975429,-0.015548324869538995,-0.010638307004925003,0.02373158392111381,12.220000267028809
2024-08-01,CPI,0.492999999999995,-0.5190918701958336,-0.014160823774459472,-0.01861838194242083,-0.04719983179808262,-0.02276196796243338,0.0007252143928825829,-0.003354934861156557,0.008030389352845158,0.009627678443888213,0.00862461752302941,0.03116177353868602,0.036617480519340335,0.00010485977960084919,0.13630803539367395,0.2582032919667483,1.0747713490177104,0.2797203184646326,18.59000015258789
2024-09-01,CPI,0.6700000000000159,-0.11136777908909265,0.009546145677731597,-0.020579176691803105,-0.022583873207741554,-0.030638051834558623,-0.004000090438690872,-0.00321400019085614,-0.001173108993810516,0.00276676852474551,-0.010663464554786478,0.016355502796506056,0.02945635556710929,0.039645870112207195,-0.041533522963198406,0.38133328755696616,0.42133331298828125,0.29666671752929685,15.0
2024-10-01,CPI,0.8989999999999441,0.4151787120074632,-0.008958439050012597,0.0004219128823994116,-0.0014069574218856411,0.008001743441662807,-0.002973451214097879,-0.00652779007283084,-0.007910782837059796,-0.014444139134638306,0.007219877864804396,-0.008427210852751107,-0.017768383367709858,-0.035536601998278,0.1512253888745366,-0.018691620253031678,0.06386290382239197,0.11214952345499068,19.260000228881836
2024-11-01,CPI,0.8970000000000482,0.3987521665836661,0.004220505791672809,-0.0021538996042558046,0.00991177919745946,0.04754474867210912,0.0024819583506553,-0.0010655995851049523,-0.001109073332436847,-0.008355391423604253,-0.014098340631494042,0.01552180317901781,0.020915935292487812,0.018163819805636795,-0.055267732948130165,0.004570401522182823,-0.06352831092155017,-0.31718463649795436,21.8799991607666
2024-12-01,CPI,1.075999999999965,0.8069225171857656,0.006212115192164906,0.0017926216544130237,0.0022571012054360047,0.008729685960614561,5.281913081831505e-05,-0.001697797084583113,-0.005849184066528727,0.002138271826747956,0.010321504754667369,0.0024026703411533764,-0.006246856846879131,0.007955613623076304,-0.04184398132097011,-0.012583277084667784,-0.015544044011045397,-0.05477422343311171,13.510000228881836
2025-01-01,CPI,1.3570000000000277,1.399115013560333,-0.003638115100492497,-0.0024570951361527833,0.010015612879814543,0.0058181104769820125,-0.0022269349976842528,-0.005217249054994362,-0.013256255102778421,-0.005824513337991203,-0.00535302994347411,0.0027483139419308394,-0.00045814422821446074,-0.014886332900554763,-0.002873519434293537,0.03342938968033168,-0.07031707169333089,0.020172932206015196,17.350000381469727
2025-02-01,CPI,0.7179999999999609,-0.14472740233675957,-0.005321947511904826,-0.006729584200247636,-6.638775600457757e-05,-0.0017448590276009917,-0.0026825745855216443,-0.01437753601005289,-0.006722984864484336,-0.0011112295872330131,-0.0065654597616195895,0.008141806033035652,0.01122939295687045,0.020835198618967665,0.037247484021740884,0.13329278718076,0.047474057505109094,0.0066951070181605595,16.43000030517578
2025-03-01,CPI,0.10600000000005139,-1.5373594830948032,0.015605643156610251,-0.01751996351713751,-0.029149395575912496,-0.030731490538608606,-0.00892946442534651,0.0018017084062638582,0.008650172814237338,0.03779023462805346,0.012265827474549655,0.004666890996768903,-0.007705643834459613,-0.022031650272081725,-0.07098911782188541,0.16046875499488766,0.19765671085050165,0.1905248007316135,19.6299991607666
2025-04-01,CPI,0.5169999999999959,-0.5397626966778105,0.002824370325115159,0.006328429720374543,-0.04326417116853815,-0.11496144302509081,-0.00046521058543514207,-0.002116018504694214,0.00830154916487017,0.00891782137361599,0.008665418828138793,-0.0006558081917762712,0.003934935978168785,-0.03432065764546191,-0.022890494307189445,-0.011943051144452963,0.37896186617018945,1.403766684919505,21.770000457763672
2025-05-01,CPI,0.31799999999998363,-0.9836055902152643,0.007086819871739574,0.014844159530811186,0.009024718952483057,0.011800164811390176,-0.005651242002569393,-0.002507785777999906,-0.00014715767787289576,-0.0016506291464412578,-0.005070584554254873,-0.010824138975761878,-0.016349186730497307,-0.01995717356219315,-0.004048598315015837,-0.07804878237889015,-0.039024429956693106,-0.08617889456742923,24.600000381469727
2025-06-01,CPI,0.8149999999999977,0.21909903335907327,-0.001118540805088526,0.005633020115019071,0.01136778264727711,0.016542544051385142,0.012880357778047552,-0.002202543480406342,0.006597258381828823,0.006631727144852829,0.001508988611063491,-0.009306682686922788,-0.011051628357577914,-0.0070964670950415636,-0.03180399377715088,-0.011308513081515377,-0.04738821622123519,-0.09693049362635359,18.56999969482422
2025-07-01,CPI,0.7339999999999804,0.018369155028790628,-0.00032369192397591447,0.004533253666217843,0.01245037203827361,0.010377993430245756,0.005092043354438197,0.0015583858686390646,0.001109246298087693,-0.0042954976311705495,0.002479357304266321,-0.006353393839469246,-0.013274378088300596,-0.013728058236487328,0.005977309277102307,-0.011289396014196658,-0.02673801336776005,-0.0528817794032866,16.829999923706055
2025-08-01,CPI,1.122000000000014,0.9629559769761884,-0.016390498886999547,0.015199785864552616,0.01005275484640906,0.024866587435497967,-0.0004912575965008274,0.014263281535664257,0.014039967742635653,0.022138953772792618,0.014216655451680734,0.0027328240723783993,0.005807139759096915,-0.006035187003641894,0.21889952139464608,-0.14033360258957683,-0.1241412602296549,-0.2566241294211908,20.3799991607666
2025-09-01,CPI,0.9540000000000077,0.5276885971866982,-0.00596370938485838,-0.007410287689771511,-0.0020308845572360483,0.005859978879409651,0.0008769080505832975,0.002062033101014744,-0.0047706946596360695,0.0018273218570206804,-0.007108317314495305,-0.007441617261479425,0.003453987634145894,0.04019837926465127,0.06444901814505789,0.11783857161935951,0.06445317362765114,-0.016276042030464555,15.359999656677246
2025-12-01,CPI,0.9680000000000177,0.5516892183224849,-0.004565432491131504,0.0018522039679440842,0.005321385689373436,0.004939210581184224,0.00013914779273473815,0.0005340106853513892,0.0022790758131794905,0.0033408292116278077,-0.012448694681478802,0.0004504799645038472,0.0032668487240659016,-0.01002595995073223,0.05443421216412437,-0.03770299461483782,-0.0672853748731154,-0.0336426874365577,17.239999771118164
2026-01-01,CPI,0.5570000000000164,-0.5008590386509028,-0.007408955885817768,0.00183305964237257,0.008505378839635654,0.011130377530627,-0.0021732909698712185,0.0002702361791141226,-0.003628450927677269,-0.006001922198161765,-0.007967232005642078,-0.0014914943913357558,0.003441950823178306,0.0021799374520959473,0.04326586802930955,-0.029431410434575037,-0.003344494406205683,0.033444816480206856,14.949999809265137
2026-02-01,CPI,0.8719999999999573,0.3181096101290851,-0.0029825476770117642,0.00497131752395381,-0.0035260799016620984,-0.001950916431482947,-0.0010051075467065486,-0.009740094775813538,-0.013957843632061985,-0.015699896648415923,-0.00559237383636547,-0.0028571098486729215,-0.0004376897916153875,0.008548664569906503,0.033175438455743576,-0.06307341443720695,0.03211006013725692,0.16800459950984203,17.440000534057617
2023-04-01,NFP,241.0,0.0,0.014094634102164319,0.003810580041571369,-0.0017587411350284592,0.000537217159491694,0.005626793311566241,-0.00929086175945886,0.0006984434953309014,0.0014196254860490039,0.01498108279579787,0.004702865820485101,0.009697770307827841,0.006399294254715462,-0.016824378923376935,-0.008021471644866794,0.01604273929523573,0.014438424566812585,18.700000762939453
2023-05-01,NFP,280.0,0.0,-0.0010099401776588336,-0.011239008213736162,-0.018025813990448464,-0.00666623940705703,-0.0019159632229287125,-0.003784392172809497,0.0,0.0007052361783344604,-0.0288345688549257,0.02492004246696129,0.030640898552033315,0.0028121248618960606,0.019011419252944226,0.10572144098292033,0.14054727858238447,0.05597012579604821,16.079999923706055
2023-06-01,NFP,225.0,0.0,0.009500919771020007,0.014461245014999052,0.012517029040653015,0.017329471543039144,-0.0035294963065128416,0.006133681714862826,0.0003210067842777565,0.0011457044220802288,0.003923693584230761,-0.010958420338430789,-0.012800759485790767,-0.010279681238489002,-0.12764776183701695,-0.06709260464245012,-0.05878594879993643,-0.12779553027157353,15.649999618530273
2023-07-01,NFP,163.0,0.0,0.011800745351871547,0.0011506872100491075,-0.00033835378798083467,-0.008166339271466006,-0.004379772168849418,0.003632209849898495,0.004146975834846663,0.002080124044013863,0.01179475806989559,-0.005668953985110454,-0.015117431768134806,-0.033625040655422635,0.003692776283288886,-0.001471704013179372,0.04341428594285477,0.108903570685722,13.59000015258789
2023-08-01,NFP,218.0,0.0,-0.002861457496622182,-0.013910850093086667,-0.01673682479032807,-0.016934035579532238,-0.002419488348771381,0.0009356727174658618,-0.004859167814939719,0.0005062084789811833,-0.016387447060512372,-0.010698592074695323,-0.03352328752712756,-0.014774365665398826,0.022010285268964494,0.15506100503167594,0.14285712329659941,0.14788222690684197,13.930000305175781
2023-09-01,NFP,156.0,-1.2226710877936333,0.0018651049890316546,-0.0043218347457775075,-0.011015318646707382,-0.006072706829665169,-0.008089840838697683,-0.0062929455470306025,-0.004576827581536765,-0.013489845871478143,-0.015578507731753847,-0.014021870580487896,-0.011597121036054338,-0.012229590672469526,-0.035372111498234333,0.07028266352709411,0.10389607645714002,0.05423988005123176,13.09000015258789
2023-10-01,NFP,159.0,-0.9812985365247048,-0.0024270096431922867,-0.0003977366544111382,-0.013778508500032613,0.004818893570812843,0.005439666364406242,0.0002640956540915753,-0.007734842545945308,-0.0014976706537586342,0.00011282525315524125,-0.01674025250153662,-0.03789183741252734,-0.040945697280664585,0.010380640345549091,0.005136994876504623,0.12899544348358494,-0.003995416266852873,17.520000457763672
2023-11-01,NFP,127.0,-1.3190231017406429,0.010664854115727464,0.019164288133438852,0.02846253855667922,0.03451943154114467,-0.003385352882468791,0.0007517134694974033,0.0037804280000252413,0.011059799927702089,0.021681946760438733,0.022796928353950766,0.02972989103862127,0.05240903185362408,-0.07001094780299506,-0.07172501076628716,-0.11618262562637519,-0.14344996500179372,16.8700008392334
2023-12-01,NFP,154.0,-0.7343067479439132,0.00591589333491107,-0.005249363936772638,-0.005445443963959848,0.0023959105379917534,-0.007439218033148576,-0.00035931137422427376,-0.004985376913582058,-0.009173329924453771,0.018834280466104126,-0.003979015964291622,0.01742131099291052,0.016668597279683627,-0.02244581734833958,0.03562943825713944,0.01741886500675991,-0.022169416503096045,12.630000114440918
2024-01-01,NFP,175.0,-0.30605699808360776,-0.002894902470887953,-0.005596406341431513,-0.0137173504584249,-0.001493892646319041,-0.0011166791890979025,-0.001545452898675739,-0.01031807885529739,-0.01027473328456777,-0.009019847835549712,-0.005764906632612922,-0.0016182401608674376,-0.01658598985976069,-0.001603885913022304,0.060240964778317446,0.12771085758608863,0.0506024196058284,12.449999809265137
2024-02-01,NFP,206.0,0.3192227608110055,0.013088158589899831,0.010527389725905853,0.006847942874764181,0.018642705440203987,-0.0036408998446917323,0.006546518613900387,-0.0022099782797830956,-0.0026077500955810915,0.01961574006719652,-0.022088791789998487,-0.04183643735433012,-0.04275241272269778,-0.03275263097802588,-0.0021613640290953115,-0.01512968562071452,-0.07853026971187424,13.880000114440918
2024-03-01,NFP,228.0,0.7440563721554878,0.009388311206947596,-0.0010724008699941237,-0.011055845029872892,-0.0022033395710677013,-0.0031226566602047586,0.0034913358163061988,0.004646030733464065,0.013435878244448892,0.006231021089589434,-0.004022385157418983,0.010162000162593408,0.013337669157568394,-0.021641788814083178,0.028985516734729627,0.10297486016959109,0.12433258254211461,13.109999656677246
2024-04-01,NFP,64.0,-2.1322983230024524,-0.001739793294128235,-0.006358020206171755,-0.005266448224901442,-0.006587941099891166,-0.00016178799477860998,-0.005143150317636254,-0.0022398837147011765,0.003498168407135508,-0.01864104700003273,-0.005510696142289161,-0.005726724730310751,-0.01264178552635285,0.04919288073705462,0.07032967508978862,0.04981687356625717,0.11282051317880129,13.649999618530273
2024-05-01,NFP,78.0,-1.612910003499736,-0.0032471881788587965,0.009353415605142669,0.02186465806564569,0.0336563830539554,-0.004586615036051914,0.005157048926138216,0.006235979021772282,0.007869349992115339,0.007370970955496513,0.004291442647698874,0.014453797851317519,0.01840582487494699,-0.01661337262268487,-0.046133854600920766,-0.12345682454964606,-0.15529566536752556,15.390000343322754
2024-06-01,NFP,87.0,-1.3215008683247176,0.009108206775448316,0.0008154236490592538,0.0019342222558517317,0.012590770118394264,0.0031097347455194516,0.0016279400589763835,0.0066425719362585055,0.005447113621678701,0.006789626763289973,0.016174618448147625,0.028044806483887925,0.015065141753904958,-0.10711818674023646,0.014705849788028908,0.018575833568184243,-0.05417955148077128,12.920000076293945
2024-07-01,NFP,53.0,-1.6250166214655262,0.002058222234098997,0.006729644591570975,0.011222380393246013,0.01921738051233964,0.002501303028704036,0.0001717860653850856,0.0012253776545083515,0.008455161338429986,-0.017258768067204767,0.007785652280045482,0.021021060696943716,0.027138345900149644,-0.01768483285975429,-0.015548324869538995,-0.010638307004925003,0.02373158392111381,12.220000267028809
2024-08-01,NFP,9.0,-1.919930710661755,-0.014160823774459472,-0.01861838194242083,-0.04719983179808262,-0.02276196796243338,0.0007252143928825829,-0.003354934861156557,0.008030389352845158,0.009627678443888213,0.00862461752302941,0.03116177353868602,0.036617480519340335,0.00010485977960084919,0.13630803539367395,0.2582032919667483,1.0747713490177104,0.2797203184646326,18.59000015258789
2024-09-01,NFP,155.0,0.00908049698898689,0.009546145677731597,-0.020579176691803105,-0.022583873207741554,-0.030638051834558623,-0.004000090438690872,-0.00321400019085614,-0.001173108993810516,0.00276676852474551,-0.010663464554786478,0.016355502796506056,0.02945635556710929,0.039645870112207195,-0.041533522963198406,0.38133328755696616,0.42133331298828125,0.29666671752929685,15.0
2024-10-01,NFP,33.0,-1.5008822509080912,-0.008958439050012597,0.0004219128823994116,-0.0014069574218856411,0.008001743441662807,-0.002973451214097879,-0.00652779007283084,-0.007910782837059796,-0.014444139134638306,0.007219877864804396,-0.008427210852751107,-0.017768383367709858,-0.035536601998278,0.1512253888745366,-0.018691620253031678,0.06386290382239197,0.11214952345499068,19.260000228881836
2024-11-01,NFP,134.0,-0.17759235171254895,0.004220505791672809,-0.0021538996042558046,0.00991177919745946,0.04754474867210912,0.0024819583506553,-0.0010655995851049523,-0.001109073332436847,-0.008355391423604253,-0.014098340631494042,0.01552180317901781,0.020915935292487812,0.018163819805636795,-0.055267732948130165,0.004570401522182823,-0.06352831092155017,-0.31718463649795436,21.8799991607666
2024-12-01,NFP,237.0,1.1349746526112026,0.006212115192164906,0.0017926216544130237,0.0022571012054360047,0.008729685960614561,5.281913081831505e-05,-0.001697797084583113,-0.005849184066528727,0.002138271826747956,0.010321504754667369,0.0024026703411533764,-0.006246856846879131,0.007955613623076304,-0.04184398132097011,-0.012583277084667784,-0.015544044011045397,-0.05477422343311171,13.510000228881836
2025-01-01,NFP,-48.0,-2.242782748178531,-0.003638115100492497,-0.0024570951361527833,0.010015612879814543,0.0058181104769820125,-0.0022269349976842528,-0.005217249054994362,-0.013256255102778421,-0.005824513337991203,-0.00535302994347411,0.0027483139419308394,-0.00045814422821446074,-0.014886332900554763,-0.002873519434293537,0.03342938968033168,-0.07031707169333089,0.020172932206015196,17.350000381469727
2025-02-01,NFP,42.0,-1.1229086252815972,-0.005321947511904826,-0.006729584200247636,-6.638775600457757e-05,-0.0017448590276009917,-0.0026825745855216443,-0.01437753601005289,-0.006722984864484336,-0.0011112295872330131,-0.0065654597616195895,0.008141806033035652,0.01122939295687045,0.020835198618967665,0.037247484021740884,0.13329278718076,0.047474057505109094,0.0066951070181605595,16.43000030517578
2025-03-01,NFP,67.0,-0.8020605556234172,0.015605643156610251,-0.01751996351713751,-0.029149395575912496,-0.030731490538608606,-0.00892946442534651,0.0018017084062638582,0.008650172814237338,0.03779023462805346,0.012265827474549655,0.004666890996768903,-0.007705643834459613,-0.022031650272081725,-0.07098911782188541,0.16046875499488766,0.19765671085050165,0.1905248007316135,19.6299991607666
2025-04-01,NFP,108.0,-0.3125078519409027,0.002824370325115159,0.006328429720374543,-0.04326417116853815,-0.11496144302509081,-0.00046521058543514207,-0.002116018504694214,0.00830154916487017,0.00891782137361599,0.008665418828138793,-0.0006558081917762712,0.003934935978168785,-0.03432065764546191,-0.022890494307189445,-0.011943051144452963,0.37896186617018945,1.403766684919505,21.770000457763672
2025-05-01,NFP,13.0,-1.3688551052119509,0.007086819871739574,0.014844159530811186,0.009024718952483057,0.011800164811390176,-0.005651242002569393,-0.002507785777999906,-0.00014715767787289576,-0.0016506291464412578,-0.005070584554254873,-0.010824138975761878,-0.016349186730497307,-0.01995717356219315,-0.004048598315015837,-0.07804878237889015,-0.039024429956693106,-0.08617889456742923,24.600000381469727
2025-06-01,NFP,-20.0,-1.6311622326567587,-0.001118540805088526,0.005633020115019071,0.01136778264727711,0.016542544051385142,0.012880357778047552,-0.002202543480406342,0.006597258381828823,0.006631727144852829,0.001508988611063491,-0.009306682686922788,-0.011051628357577914,-0.0070964670950415636,-0.03180399377715088,-0.011308513081515377,-0.04738821622123519,-0.09693049362635359,18.56999969482422
2025-07-01,NFP,64.0,-0.6612750643155195,-0.00032369192397591447,0.004533253666217843,0.01245037203827361,0.010377993430245756,0.005092043354438197,0.0015583858686390646,0.001109246298087693,-0.0042954976311705495,0.002479357304266321,-0.006353393839469246,-0.013274378088300596,-0.013728058236487328,0.005977309277102307,-0.011289396014196658,-0.02673801336776005,-0.0528817794032866,16.829999923706055
2025-08-01,NFP,-70.0,-1.9945534038757735,-0.016390498886999547,0.015199785864552616,0.01005275484640906,0.024866587435497967,-0.0004912575965008274,0.014263281535664257,0.014039967742635653,0.022138953772792618,0.014216655451680734,0.0027328240723783993,0.005807139759096915,-0.006035187003641894,0.21889952139464608,-0.14033360258957683,-0.1241412602296549,-0.2566241294211908,20.3799991607666
2025-09-01,NFP,76.0,-0.4132530273706389,-0.00596370938485838,-0.007410287689771511,-0.0020308845572360483,0.005859978879409651,0.0008769080505832975,0.002062033101014744,-0.0047706946596360695,0.0018273218570206804,-0.007108317314495305,-0.007441617261479425,0.003453987634145894,0.04019837926465127,0.06444901814505789,0.11783857161935951,0.06445317362765114,-0.016276042030464555,15.359999656677246
